pAD,pAR,UniprotEntry,pDN,pLOF,pGOF
0.5711403,0.4057853,Q9UNX3,0.5888267755508423,0.46233683824539185,0.2597956657409668
0.9128008,0.049995743,Q96SI9,0.6019449830055237,0.4722144305706024,0.4602913856506348
0.61373246,0.42040148,Q9UH77,0.5618042945861816,0.47842127084732056,0.3671055734157562
0.78669584,0.16281673,Q9H9A5,0.4393889307975769,0.4949749708175659,0.6156549453735352
0.7080809,0.31917945,P27815,0.4742695093154907,0.5994411110877991,0.4744271337985992
0.85345715,0.09942759,O95758,0.507384717464447,0.5225293636322021,0.41291671991348267
0.60259324,0.5100227,O14625,0.6006231307983398,0.30797305703163147,0.4318050146102905
0.50911635,0.54150134,Q9NZL3,0.5382933616638184,0.4536232650279999,0.41712602972984314
0.68873215,0.33346885,O15034,0.5356869697570801,0.5865559577941895,0.3842451870441437
0.63478684,0.3371286,Q8IUR6,0.5099083781242371,0.562262237071991,0.4072189331054687
0.7846601,0.16921373,P47974,0.5270246267318726,0.5621778964996338,0.3729943633079529
0.6527135,0.3710393,Q7Z5N4,0.612229585647583,0.4312548041343689,0.5045415759086609
0.7899767,0.21194565,Q9ULK0,0.552297830581665,0.39684394001960754,0.5306804180145264
0.8046898,0.2021183,P51790,0.5563181638717651,0.33291441202163696,0.6919403076171875
0.60042095,0.12788591,Q9H9L7,0.5354928374290466,0.527143657207489,0.33748430013656616
0.61063915,0.34323156,Q9H461,0.6062328219413757,0.3188612759113312,0.6255296468734741
0.6589043,0.30373293,Q13467,0.545478105545044,0.41782262921333313,0.5205461382865906
0.6973801,0.25479048,O60565,0.5211992263793945,0.6101747751235962,0.33384275436401367
0.718883,0.2988075,Q9Y2J0,0.6221956014633179,0.4741102457046509,0.38493266701698303
0.7871291,0.20370951,Q9UHC6,0.4876728057861328,0.4563022553920746,0.4154699444770813
0.7046748,0.48702782,P51884,0.5414986610412598,0.4617678225040436,0.3439028561115265
0.5964846,0.6085021,Q7RTY1,0.7154383659362793,0.27266642451286316,0.45558616518974304
0.7541413,0.31540805,Q9Y6X9,0.44923585653305054,0.4490024745464325,0.5822210907936096
0.5120395,0.4587256,Q7L523,0.5717728137969971,0.36116519570350647,0.5707992315292358
0.6832868,0.28699696,Q8N5X7,0.5161388516426086,0.4536758363246918,0.3894435465335846
0.58250517,0.50965065,Q92527,0.5524807572364807,0.39840883016586304,0.431479275226593
0.5597032,0.4931434,P01911,0.5403192043304443,0.393754243850708,0.5542723536491394
0.58910245,0.43821573,Q8N8U2,0.445439338684082,0.607599139213562,0.3895612955093384
0.81847346,0.24369211,Q8TE85,0.5292291045188904,0.5971308946609497,0.3831009268760681
0.69748527,0.26324984,Q9NY35,0.5362025499343872,0.25167253613471985,0.6525224447250366
0.74670076,0.2997892,Q06730,0.5437029004096985,0.4198850393295288,0.4121955931186676
0.7244698,0.35495248,Q96A54,0.5598349571228027,0.4092797040939331,0.5103413462638855
0.5287058,0.5158166,Q8TBF8,0.5618566870689392,0.5296314358711243,0.3859845697879791
0.80826926,0.21353243,Q9H2S1,0.552731990814209,0.413645476102829,0.5001693964004517
0.6783503,0.37968242,P36382,0.5753721594810486,0.3403787910938263,0.6425371766090393
0.7304254,0.3250254,P78348,0.5578299164772034,0.341406911611557,0.6542344689369202
0.8787348,0.20056406,P19622,0.59361732006073,0.5877058506011963,0.2806227505207062
0.62812674,0.4323362,P32245,0.6068671345710754,0.2715192139148712,0.6767756938934326
0.5910478,0.33641693,Q8TAE6,0.5720840096473694,0.5312511324882507,0.2935132086277008
0.65471226,0.41901106,Q8WVI7,0.4942874610424042,0.5573713183403015,0.18872274458408356
0.6749828,0.45094723,Q7Z2W7,0.5568903684616089,0.3445781171321869,0.7005695700645447
0.5272841,0.594101,Q8IWU9,0.48751214146614075,0.538790762424469,0.43740347027778625
0.5587495,0.4062489,Q9UKI2,0.6189022064208984,0.5225050449371338,0.32069042325019836
0.5845856,0.37121454,Q6NZY7,0.5413639545440674,0.5974995493888855,0.3522540032863617
0.72148174,0.3133372,Q5XXA6,0.5152606964111328,0.3735584616661072,0.6374349594116211
0.69902873,0.2220253,Q14588,0.5884724855422974,0.40848201513290405,0.3339023292064667
0.5121199,0.48968953,Q9Y473,0.5221580862998962,0.4586203396320343,0.34526270627975464
0.67308866999999994,0.35915524,Q7Z7B0,0.5491060614585876,0.5079572796821594,0.4441351592540741
0.5253594,0.695395,Q92496,0.5179623365402222,0.39083102345466614,0.33719542622566223
0.60964733,0.63075095,P15169,0.45939868688583374,0.518146276473999,0.4522748589515686
0.59087896,0.43306807,Q9H1E5,0.5317821502685547,0.4531855285167694,0.6090368628501892
0.7869367,0.22043878,Q8N9I0,0.5556179285049438,0.3726776540279389,0.4908981025218963
0.7439342,0.2692577,P84074,0.5769060850143433,0.4707679152488709,0.4396182894706726
0.59907029999999994,0.33201993,Q96L33,0.6022133827209473,0.35282230377197266,0.5698694586753845
0.5041862,0.62571007,Q9HBI1,0.501101553440094,0.4761175215244293,0.44901788234710693
0.7450654,0.2649853,Q9HC35,0.4492577016353607,0.5357873439788818,0.4303305745124817
0.6898389,0.4366806,P54826,0.434941679239273,0.489605575799942,0.4143320322036743
0.5916652,0.47614476,Q2KJY2,0.5214147567749023,0.5441300272941589,0.4507302939891815
0.7153337,0.41649163,Q8IY51,0.6118525862693787,0.40744009613990784,0.4251571297645569
0.55651903,0.5155695,Q8IYS8,0.47720542550086975,0.5325987339019775,0.3511601984500885
0.95691925,0.021265032,Q9UK76,0.520207941532135,0.6449202299118042,0.2229773998260498
0.6072784,0.4998894,Q9H0C2,0.5591728687286377,0.37640705704689026,0.4720351397991181
0.5050797,0.53639966,Q8IVB4,0.5643884539604187,0.31735190749168396,0.6366862654685974
0.81382734,0.15818515,Q8TBE1,0.5441488027572632,0.23671364784240723,0.5279436707496643
0.6914956,0.33138135,Q5THK1,0.4588516354560852,0.60512542724609375,0.4075906276702881
0.64848924,0.3617935,Q969F8,0.5808598399162292,0.38957348465919495,0.6020079851150513
0.7002827,0.45880336,P05937,0.6454166769981384,0.2515881359577179,0.5000215172767639
0.6983323,0.30032405,Q7Z6K4,0.5725124478340149,0.41761595010757446,0.4027668237686157
0.8067591,0.16498414,P56211,0.5737230777740479,0.4627409279346466,0.2417148649692535
0.7114343,0.45289946,Q02045,0.549069881439209,0.4093131721019745,0.5206785798072815
0.9163578,0.13491662,Q9H853,0.4821607768535614,0.32576289772987366,0.5729762315750122
0.712092,0.29121473,P63211,0.689835250377655,0.42111489176750183,0.363678514957428
0.8133989,0.0751623,Q6DCA0,0.4645523130893707,0.5500378012657166,0.4115220904350281
0.69017136,0.26792786,Q8N9M1,0.5003925561904907,0.481220006942749,0.4711249768733978
0.71706843,0.29154938,Q8TC21,0.621232271194458,0.4677185118198395,0.2581693232059479
0.5840739,0.56047213,Q9NZR1,0.513552188873291,0.5193542242050171,0.4223899245262146
0.5579963,0.57914096,P28289,0.5140881538391113,0.5434414744377136,0.405027449131012
0.67652136,0.37678757,Q13530,0.5559268593788147,0.2685054540634155,0.7047786116600037
0.8985222,0.121265374,Q03052,0.4865458607673645,0.5345789790153503,0.4456998109817505
0.64514136,0.4097977,Q8WWZ1,0.6014818549156189,0.3845849335193634,0.38802221417427063
0.6450667,0.32769582,P25189,0.520372211933136,0.5111392140388489,0.4853098094463349
0.9201213,0.10917637,P31268,0.6239801645278931,0.5288891196250916,0.3357720673084259
0.67367435,0.21407095,Q96C90,0.697222888469696,0.3431888222694397,0.46067747473716736
0.6088327,0.3970425,Q14681,0.552410900592804,0.5645045638084412,0.32065463066101074
0.6504368,0.296893,Q7Z5Y7,0.6167579293251038,0.5049946308135986,0.33445310592651367
0.58716816,0.40558782,Q9NXS3,0.5075306296348572,0.4563275873661041,0.4413416087627411
0.54317576,0.49818558,Q9NVX7,0.5824530124664307,0.4152696132659912,0.3679351508617401
0.5622031,0.4268557,Q8WZ60,0.595986008644104,0.4319692552089691,0.3747151792049408
0.6019645,0.3903118,P48454,0.5427768230438232,0.4790025055408478,0.3913680613040924
0.6051314,0.45336524,Q9NUQ9,0.5496662855148315,0.37213441729545593,0.462304413318634
0.5375299,0.43196762,A6NHT5,0.6005759239196777,0.641778290271759,0.30108314752578735
0.8347706,0.19509071,O43497,0.4249567985534668,0.4308331608772278,0.7560867667198181
0.66478664,0.44777477,Q7Z591,0.5088813900947571,0.6454002857208252,0.3686794638633728
0.6467246,0.4147396,O75022,0.5039701461791992,0.5547016859054565,0.3959081470966339
0.7065285,0.34600586,Q86YL7,0.4879554510116577,0.33071786165237427,0.6377660036087036
0.86370236,0.12011016,P20671,0.4827275574207306,0.5020773410797119,0.34693315625190735
0.67212236,0.28826523,Q92904,0.5317332148551941,0.5174078345298767,0.35882100462913513
0.7115132,0.07608892,Q9BX46,0.6432973742485046,0.408076673746109,0.3244572877883911
0.8799885,0.1379068,Q9BZE3,0.5898253321647644,0.6781998872756958,0.2722964584827423
0.6341321,0.25977618,P0DPB3,0.5330374240875244,0.5365530848503113,0.34409692883491516
0.7228119,0.291774,P57723,0.4926620423793793,0.4868515431880951,0.4255276918411255
0.7312942,0.27872473,Q9BZC1,0.5175393223762512,0.6114684343338013,0.33084845542907715
0.5201888,0.70227504,Q9NSA0,0.5235845446586609,0.3009854257106781,0.6980015635490417
0.71764666,0.23334658,Q8IVV7,0.4498902261257171,0.686323344707489,0.3361609876155853
0.7709755,0.24992207,O15520,0.5777092576026917,0.49901002645492554,0.3552956283092499
0.82797295,0.17606136,Q01668,0.3589787781238556,0.4472957551479339,0.8011348843574524
0.86767113,0.16773286,O95475,0.6660524606704712,0.4729938209056854,0.34708842635154724
0.89305305,0.11386476,Q9NPC8,0.6003727912902832,0.5701442956924438,0.3705154061317444
0.6976538,0.27337253,Q9BZI1,0.5660613179206848,0.6293866634368896,0.3097439706325531
0.84310585,0.14403301,Q8N1W2,0.5926212072372437,0.5358695983886719,0.32495740056037903
0.5494222,0.527046,Q9Y485,0.6082291603088379,0.6020569205284119,0.3255818486213684
0.57230306,0.47176784,Q14982,0.6102484464645386,0.34726178646087646,0.5083464980125427
0.7034899,0.5696335,P08218,0.5778464674949646,0.3528755307197571,0.4496520459651947
0.5810675,0.4513294,Q9UJL9,0.6148214936256409,0.46991369128227234,0.34266605973243713
0.6570825,0.39791167,Q9UHI8,0.5410137176513672,0.443854421377182,0.4620468318462372
0.8146563,0.237603,O95416,0.7081903219223022,0.6125652194023132,0.2437822073698044
0.6355596,0.4670741,O95007,0.6235588788986206,0.319792777299881,0.6421205997467041
0.6529941,0.35922876,P34130,0.574354887008667,0.47267064452171326,0.3315391540527344
0.54137325,0.19238244,Q9C0D7,0.4468539953231811,0.5782452821731567,0.4838268458843231
0.567899,0.5178206,Q9UIG5,0.5215123295783997,0.5599470138549805,0.26654818654060364
0.6059758,0.5884353,O43405,0.5978056192398071,0.42469698190689087,0.3782498836517334
0.53873056,0.62099135,P35858,0.48306959867477417,0.5652047395706177,0.3494620621204376
0.6496911,0.49472928,P08254,0.535078227519989,0.4797133505344391,0.5411169528961182
0.58100367,0.6804981,P03952,0.4661140441894531,0.36707186698913574,0.48817601799964905
0.7245453,0.50505805,P20908,0.5196073055267334,0.5554307103157043,0.4174860119819641
0.6546426,0.56402373,P12109,0.5510849952697754,0.441862016916275,0.43101221323013306
0.6097037,0.46451256,Q16270,0.5584444403648376,0.5313323140144348,0.29200440645217896
0.6949349,0.35997784,P22692,0.5474900007247925,0.44284236431121826,0.46547314524650574
0.72106516,0.6627636,P08697,0.5454120635986328,0.5553094148635864,0.3820030391216278
0.69712025,0.73587656,P04196,0.4969678223133087,0.5935367345809937,0.38330933451652527
0.56222767,0.55144274,P48307,0.5658334493637085,0.4321296215057373,0.3686121106147766
0.71662694,0.53119415,Q15113,0.5580729842185974,0.4883599579334259,0.4235946834087372
0.62256384,0.56093484,Q9UIV8,0.5721994042396545,0.32900193333625793,0.5588012933731079
0.79714185,0.27206784,Q99574,0.5853784084320068,0.41362014412879944,0.4457235336303711
0.61215264,0.7299922,Q96IY4,0.4579387307167053,0.33201703429222107,0.5810745358467102
0.77522343,0.1999387,P58166,0.4990692734718323,0.5206064581871033,0.32637280225753784
0.7118346,0.26196033,P22003,0.5907964110374451,0.38100332021713257,0.4944450259208679
0.74769,0.28288618,P03950,0.5725984573364258,0.4143785536289215,0.3693755865097046
0.62546635,0.3469574,Q6TDP4,0.4943762719631195,0.5756193399429321,0.3396451771259308
0.5610368,0.53283966,Q27J81,0.45361098647117615,0.6230996251106262,0.470915287733078
0.5270507,0.55779696,Q16557,0.6316567063331604,0.3302437365055084,0.42788437008857727
0.5786712,0.41896126,Q8WUA8,0.5991906523704529,0.408427357673645,0.41433975100517273
0.7437999,0.27464533,P19484,0.5781310796737671,0.525424599647522,0.36300209164619446
0.72407645,0.27020052,Q8TBY0,0.5722929835319519,0.45847997069358826,0.4205944240093231
0.7029278,0.24519117000000001,Q6ZN01,0.510966420173645,0.6181844472885132,0.3781357407569885
0.65673226,0.28545952,Q13145,0.5779929161071777,0.4067442119121551,0.4856801927089691
0.6635341,0.26097077,Q8WXE0,0.4038076996803284,0.6472406983375549,0.4041808843612671
0.753008,0.20490217,O95390,0.5688543915748596,0.4732990264892578,0.38077592849731445
0.77810293,0.2484078,Q7Z418,0.5969491600990295,0.32757145166397095,0.5594520568847656
0.68412435,0.25433728,Q9NR64,0.4515567123889923,0.5168749094009399,0.41526809334754944
0.50478613,0.5836151,Q9UIK4,0.5263646245002747,0.4705396592617035,0.49154967069625854
0.5785665,0.3972261,O14718,0.6018275618553162,0.2961413860321045,0.6334524154663086
0.6581689,0.15413643,Q96LT4,0.6089131832122803,0.2450937181711197,0.552693784236908
0.75550014,0.2683565,P10600,0.5545039772987366,0.5016321539878845,0.4190676510334015
0.76926756,0.20063852,Q8NER5,0.5490577220916748,0.30962681770324707,0.5628930926322937
0.78925484,0.38274476,Q8IUA7,0.486811101436615,0.2285197675228119,0.7869848012924194
0.82593703,0.19762662,O43897,0.5366682410240173,0.41422238945961,0.3942968249320984
0.58676076,0.3585523,Q6P2E9,0.4376729726791382,0.5405640006065369,0.5022413730621338
0.59866536,0.3955844,B5ME19,0.472208172082901,0.5497204065322876,0.5163211226463318
0.9352722,0.08788481,Q9H4W6,0.541803240776062,0.5989118218421936,0.3618637621402741
0.8581371,0.10067236,Q5U5X8,0.4825263023376465,0.7067677974700928,0.3648984432220459
0.95153457,0.06330555,Q16650,0.562462329864502,0.6304047107696533,0.3241867125034332
0.6692259,0.16714199,Q96GX2,0.5371151566505432,0.5083714127540588,0.3622252941131592
0.8558681,0.13598827,Q9BQG1,0.6114315986633301,0.4321987628936768,0.4486991465091706
0.7397176,0.28712082,Q86Y25,0.508539080619812,0.43858861923217773,0.4028531014919281
0.6285726,0.37833908,Q12894,0.5909736752510071,0.6097669005393982,0.33504718542099
0.64328927,0.39965734,O76036,0.5439265966415405,0.47557374835014343,0.4598920643329621
0.5620211,0.4190675,Q9UKA8,0.5057019591331482,0.5298128128051758,0.3118693232536316
0.64001113,0.44647235,P25090,0.5657868385314941,0.2923913598060608,0.7146136164665222
0.74648356,0.55408466,Q05707,0.5487947463989258,0.4782083332538605,0.4299356937408447
0.65730214,0.42674336,P05496,0.5905025601387024,0.36242425441741943,0.4158836603164673
0.54090047,0.7224085,P14384,0.6052666902542114,0.3300730288028717,0.5044604539871216
0.67594504,0.20544253,Q5T8P6,0.43594640493392944,0.6216142177581787,0.4389183819293976
0.7226892,0.2506828,Q96DN6,0.4415497481822967,0.6918357610702515,0.28014108538627625
0.71619004,0.23476936,A0A3B3IU46,0.584406852722168,0.6036900877952576,0.2150607109069824
0.67108595,0.2436064,Q9HB63,0.5215615630149841,0.3805410861968994,0.4258483648300171
0.50892246,0.5896531,Q13477,0.5908668637275696,0.5333388447761536,0.3700311779975891
0.53074807,0.63032925,Q9BR39,0.4504104554653168,0.5086995959281921,0.544976532459259
0.5836043,0.49205,P11488,0.6129648089408875,0.27464574575424194,0.6003447771072388
0.7325483,0.15362489,Q9BUT9,0.5488737225532532,0.457436203956604,0.4402911365032196
0.74674183,0.36712795,O60706,0.5645097494125366,0.2425202876329422,0.7275378704071045
0.6453923,0.46236497,O43927,0.6091654896736145,0.3456933796405792,0.3448497951030731
0.8109966,0.21697986,Q15878,0.3866146206855774,0.38257721066474915,0.7835900187492371
0.87194836,0.14025256,Q9P2U7,0.5988156795501709,0.2941119074821472,0.6260907649993896
0.89901215,0.09421989,Q9P2Y4,0.5467991232872009,0.5531056523323059,0.3377838432788849
0.80921793,0.18510127,Q14833,0.5833547115325928,0.2619056701660156,0.7127622961997986
0.5707233,0.5510179,P48539,0.43039196729660034,0.5015383362770081,0.328547865152359
0.8120332,0.21055616,Q8IXT5,0.4401577711105346,0.6087834239006042,0.38360485434532166
0.609514,0.5247208,Q9Y5S1,0.515598475933075,0.4422517716884613,0.5238465070724487
0.5551539,0.47940043,P61803,0.5977505445480347,0.21222664415836337,0.5462781190872192
0.60414386,0.50889444,Q5VV42,0.512751579284668,0.41392630338668823,0.5330117344856262
0.61845577,0.3906982,Q9H2I8,0.5140461325645447,0.4718593657016754,0.42928874492645264
0.71154845,0.39952648,O00631,0.4014475643634796,0.265970915555954,0.6552642583847046
0.69471616,0.25873467,Q9UKZ1,0.510341227054596,0.6065066456794739,0.3774426579475403
0.84117335,0.11149533,Q9ULM6,0.44746145606040955,0.5385043025016785,0.4155711531639099
0.5992439,0.6928169,Q9UM01,0.5634939074516296,0.2478228211402893,0.6681780219078064
0.7823786,0.22893313,Q9NVN3,0.5536909103393555,0.511526882648468,0.37356698513031006
0.71347666,0.30877686,P47871,0.5332586765289307,0.3060293197631836,0.7011813521385193
0.8158243,0.20965952,Q93033,0.5998690128326416,0.4551980495452881,0.4653594195842743
0.66132015,0.46724695,Q96A84,0.5432321429252625,0.5176573395729065,0.40511515736579895
0.77823323,0.24339046,Q92823,0.5112385749816895,0.4156647324562073,0.5844236612319946
0.6776597,0.30604446,Q99543,0.548589289188385,0.46039921045303345,0.3747094571590424
0.7345239,0.26673967,Q8NGN3,0.6298023462295532,0.3041321039199829,0.6360288262367249
0.78307897,0.14573935,Q92544,0.5255840420722961,0.29966333508491516,0.7032516002655029
0.5234621,0.5281294,Q9NS28,0.5216793417930603,0.4215050339698791,0.4732019901275635
0.5665637,0.4584374,O15539,0.6244915127754211,0.321626216173172,0.3860831558704376
0.6982185,0.27656427,Q8IVA1,0.5735816955566406,0.5498327612876892,0.24485406279563904
0.7737946,0.22228676,P21554,0.5239968299865723,0.32575723528862,0.635932445526123
0.63459975,0.4151881,Q8IYP9,0.4601992666721344,0.3747267425060272,0.6746350526809692
0.8160847,0.17298852,Q9NUE0,0.5661057829856873,0.33923566341400146,0.6620138883590698
0.5515432,0.5514682,P30825,0.5799052715301514,0.3327149748802185,0.6197359561920166
0.6728663,0.35248846,P49763,0.6229368448257446,0.41176044940948486,0.41970017552375793
0.62732786,0.38818043,O60462,0.5782083868980408,0.45681533217430115,0.4139729142189026
0.5956812,0.41640487,Q13275,0.5314034223556519,0.5335916876792908,0.3902674317359924
0.69492286,0.33171642,P01258,0.5532350540161133,0.503158450126648,0.3987431228160858
0.6196216,0.42428178,P06881,NA,NA,NA
0.7452615,0.24696568,P01213,0.5614580512046814,0.42234405875205994,0.31037193536758423
0.84921,0.15878281,Q9H3M0,0.5504589080810547,0.32454079389572144,0.6878445744514465
0.59281176,0.5785566,P40313,0.519141674041748,0.3994874954223633,0.3459508419036865
0.5143869,0.48477435,O95977,0.6203475594520569,0.3955201804637909,0.5170018076896667
0.5064384,0.51446575,O95859,0.5743361711502075,0.2430938333272934,0.6428297162055969
0.66523165,0.36680713,Q9Y4D2,0.5208972096443176,0.4671419858932495,0.5542088150978088
0.57199997,0.50943476,Q9NTQ9,0.530301034450531,0.2709789276123047,0.6466434597969055
0.85066926,0.13506435,Q93077,0.5041189789772034,0.498907208442688,0.3604561686515808
0.6495795,0.4451775,Q9UKW6,0.6835353374481201,0.498957246541977,0.2492874413728714
0.59315443,0.43701756,Q5VYY1,0.6656569838523865,0.3124348819255829,0.3499374985694885
0.59154505,0.4316707,Q9BXP2,0.5476219654083252,0.39013710618019104,0.6016472578048706
0.5965424,0.5708285,P05976,0.5414139628410339,0.5201116800308228,0.41534313559532166
0.81355834,0.14935268,Q86VZ6,0.601902425289154,0.5041955709457397,0.2682420313358307
0.5114105,0.35906416,P04732,0.527064323425293,0.5639671683311462,0.2719399631023407
0.6001357,0.38823962,O60524,0.5125507116317749,0.5407916307449341,0.42459967732429504
0.7972918,0.16010514,Q7Z5Q1,0.5686367154121399,0.49029430747032166,0.3948162794113159
0.75803614,0.21748349,O60262,0.6914961338043213,0.3528296649456024,0.3296109139919281
0.73991835,0.26692113,P35212,0.525131106376648,0.3593922555446625,0.6472331881523132
0.83936113,0.12087436,Q9HDB5,NA,NA,NA
0.8395373,0.120818414,Q9Y4C0,0.3792441785335541,0.5795519948005676,0.4778541922569275
0.75582314,0.21726047,Q99985,0.5586485862731934,0.45357781648635864,0.4605768024921417
0.69048977,0.29051578,Q14563,0.5416122674942017,0.4239311218261719,0.5122525095939636
0.8727528,0.11299414,Q99928,0.5964263677597046,0.24243007600307465,0.6541265845298767
0.8727234,0.11607604,Q8N1C3,0.6497189998626709,0.31159862875938416,0.6684487462043762
0.50306535,0.412125,Q8TCP9,0.5567209124565125,0.5340765714645386,0.4072476625442505
0.82611775,0.19934122,P32249,0.5430686473846436,0.29700013995170593,0.6535868644714355
0.83186984,0.15668017,O14981,0.4447594881057739,0.4213894009590149,0.6550641059875488
0.56061107,0.46132326,Q8IZX4,0.4924563467502594,0.5551029443740845,0.4801967442035675
0.70902926,0.41610044,Q96A83,0.43938687443733215,0.6730707883834839,0.34081611037254333
0.88077265,0.13731475,P48742,0.6062014102935791,0.614853024482727,0.32322588562965393
0.83229595,0.16654886,Q96A47,0.6651937365531921,0.4830313324928284,0.2750310003757477
0.8052632,0.16371694,Q9P2N6,0.4597826600074768,0.6144961714744568,0.4292672276496887
0.58649033,0.61448663,Q8WVX9,0.5357930064201355,0.2953396439552307,0.5942041873931885
0.6021194,0.44352987,Q8NB14,0.42715734243392944,0.5578769445419312,0.4979417026042938
0.76521593,0.20334722,Q9H9L4,0.5094621777534485,0.5896351933479309,0.27814197540283203
0.8558797,0.09105836,Q7Z2D5,0.5221608281135559,0.38494646549224854,0.6109848618507385
0.75220484,0.2479352,O14610,0.580577552318573,0.5347549319267273,0.3305171728134155
0.7697951,0.22399789,Q9UK08,0.6471475958824158,0.4625658690929413,0.2927514612674713
0.75500643,0.30568367,Q8NBV8,0.6147104501724243,0.5760078430175781,0.33742865920066833
0.71772593,0.31929618,P28221,0.5363252758979797,0.2882871925830841,0.7255461812019348
0.6017552,0.22798267,Q9Y5V0,0.4960111379623413,0.5897271633148193,0.26114383339881897
0.5776123,0.62023807,P23946,0.5130869150161743,0.3866540193557739,0.4375644624233246
0.7787643,0.18945876,Q53F19,0.5164578557014465,0.6093812584877014,0.2911226749420166
0.828167,0.18736668,Q9UKL4,0.6040623188018799,0.3473057746887207,0.4577958881855011
0.7038163,0.3862341,P17787,0.5824615359306335,0.2817467749118805,0.6256265640258789
0.77433115,0.15751246,Q9HCM7,0.47840404510498047,0.7127188444137573,0.3754051923751831
0.58684856,0.5205497,O14594,0.5105332732200623,0.544451117515564,0.43372079730033875
0.5871703,0.43736163,Q92187,0.5567737221717834,0.35458114743232727,0.45606952905654907
0.59479195,0.4883783,O43173,0.5912610292434692,0.34745633602142334,0.4542478621006012
0.5425843,0.5491659,Q92186,0.5327182412147522,0.3624735176563263,0.4381656646728515
0.61908144,0.48079872,Q14512,0.4614894390106201,0.525258481502533,0.3722223341464996
0.64681756,0.51148397,P26022,0.4612228274345398,0.5085514187812805,0.4570794999599457
0.69971246,0.34815463,Q8N441,0.5620280504226685,0.45256152749061584,0.46859192848205566
0.7745577,0.22288863,Q9HBU1,0.645362138748169,0.5711377263069153,0.30593612790107727
0.5631799,0.5306844,Q9Y4K1,0.3772297203540802,0.6839386820793152,0.4387580454349518
0.6858689,0.26762468,Q15768,0.5506969690322876,0.5530062913894653,0.38365116715431213
0.7590973,0.2644659,P28222,0.5751523375511169,0.27286824584007263,0.6799011826515198
0.6754636,0.33011743,Q99500,0.5293827056884766,0.3715401589870453,0.647331178188324
0.60343254,0.387165,Q8NDV2,0.5746175050735474,0.3467155396938324,0.5867213606834412
0.76611245,0.29828405,Q13939,0.546156644821167,0.4159815907478333,0.3690881133079529
0.5363234,0.5786636,P55008,0.5427968502044678,0.47811588644981384,0.4398900270462036
0.78296405,0.22159456,O00445,0.6075472831726074,0.414596289396286,0.4026980996131897
0.5261933,0.59424454,P20648,0.4186210036277771,0.33860117197036743,0.7435024380683899
0.59186804,0.42759812,Q9Y2K9,0.45906612277030945,0.5575147867202759,0.4207209050655365
0.6547711,0.4032394,Q9HCX4,0.5306717753410339,0.4369044303894043,0.5866402983665466
0.7234192,0.33869955,Q9NRC6,0.6134511232376099,0.5687866806983948,0.35830384492874146
0.86945575,0.08690088,Q86W50,0.4675486385822296,0.44849714636802673,0.48195600509643555
0.8995336,0.06302654,Q9Y5A9,0.5481791496276855,0.5432188510894775,0.41760945320129395
0.51908046,0.5151451,Q8N5C6,0.4567482769489288,0.5056387782096863,0.5126333236694336
0.56268096,0.5276045,O75953,0.62957763671875,0.5541083812713623,0.3285011649131775
0.6855851,0.40114993,Q5VUA4,0.4727652072906494,0.6494048237800598,0.33352530002593994
0.79359186,0.14022568,Q9HCD6,0.4494018256664276,0.6116788387298584,0.4230797290802002
0.51391166,0.68897945,Q32P28,0.5340211391448975,0.4547799825668335,0.49202781915664673
0.70899034,0.35218775,P48735,0.5528886914253235,0.3500255346298218,0.4515317678451538
0.5575689,0.6052159,Q96AY3,0.5544026494026184,0.3372327983379364,0.52837073802948
0.50603414,0.69554824,Q92791,0.4856400787830353,0.5245548486709595,0.43478402495384216
0.79670143,0.23234726,P48664,0.6329417824745178,0.21235546469688416,0.6464523673057556
0.83432144,0.14709339,Q16099,0.5797314643859863,0.3891699314117432,0.5871853232383728
0.80628663,0.24360974,Q9Y345,0.4836878478527069,0.43714120984077454,0.6635552048683167
0.6108884,0.3813032,Q16563,0.5483365058898926,0.30548757314682007,0.5805410742759705
0.60774285,0.53245777,P0CE72,0.6119161248207092,0.34544235467910767,0.4442165195941925
0.68829256,0.28992984,Q96PE1,0.4613661766052246,0.4475339651107788,0.683805525302887
0.72045344,0.23704368,Q8IWK6,0.4424334764480591,0.46673309803009033,0.6445543766021729
0.7758029,0.30102745,P35499,0.3830057382583618,0.30408599972724915,0.8088779449462891
0.72795635,0.30458638,Q9BZR6,0.4610005617141723,0.5174118280410767,0.4334417581558227
0.75693715,0.72862715,Q9UHG3,0.5535397529602051,0.38826751708984375,0.4509153962135315
0.6650242,0.44735262,P55001,0.48562225699424744,0.570880115032196,0.269648015499115
0.58435535,0.32339412,A1A580,0.6370594501495361,0.5037839412689209,0.26177337765693665
0.53281814,0.46549046,Q9P121,0.5686619877815247,0.3606967031955719,0.4814675450325012
0.65181756,0.3159984,O96014,0.5033507943153381,0.4375260472297669,0.39978939294815063
0.6991445,0.27899313,P49771,0.5293862819671631,0.5163794159889221,0.42785102128982544
0.5390472,0.41270465,A0JP26,0.40836843848228455,0.5675094723701477,0.510888934135437
0.6466548,0.31997848,Q9Y4Y9,0.6296266913414001,0.3895460367202759,0.31158897280693054
0.5492526,0.48901954,Q9NQ79,0.6048228144645691,0.4522371292114258,0.3696397542953491
0.59784937,0.3556929,Q6PGN9,0.5584169626235962,0.6263020634651184,0.2621873915195465
0.62025785,0.2316584,Q8WXT5,0.5962000489234924,0.6003943085670471,0.39728036522865295
